HYB	404058140	2444197	0	0	31655464	106350120	44161156	42736604	5551856	10288938	0	0	0	0	3965085.3	9645341	655726.56	2103529.3	42849868	58498376	847852.56	24880572	23037564	6335330.5	1917877.4	57261700	29623378
HYC	527805300	3192758	0	0	53133988	122996260	57638604	55779308	7246214	18829250	0	0	0	0	7265633.5	17674150	1196464.6	3832954.8	78518220	107498550	1544222.5	45591228	42214100	11608877	3514323.5	22904400	53992230
HYD	587291970	3552599.8	0	0	32207122	172135860	64215684	62144204	8073071.5	9316485	255474800	45057580	340294900	348324.13	3523267	8570590	619228.56	2024002.5	38075236	49782230	820796.3	22108202	20470556	5629403	1704173.8	56605750	26414616
PAL	143528420	868220.75	0	0	7559267	63066772	15701147	15194655	1973917.6	2741763.3	0	0	0	0	1061252.4	2581569.3	172969.52	552271.56	11468739	15809432	222253.11	6659269	6165989.5	1695647.3	513318.63	3776550	7999738.5
ROA	548951040	3320672.5	0	0	24523574	569001540	60047036	58110030	7548996	8777084	0	0	0	0	3378960.3	8219550.5	560703	1800658.8	36515736	49736440	726037.56	21202686	19632118	5398831.5	1634373.8	12338600	25519076
RTP	332042750	2008566.8	0	0	22849624	281756600	36308756	35137496	4564665.5	9005817	0	0	0	0	3492750.3	8496355	565537.5	1801805.8	37745450	52255696	724588.56	21916712	20293254	5580644	1689413.1	12353200	26320704
SBY	260354910	1574918.5	0	0	37832428	348144770	28476818	27558214	3580050.8	19393264	0	0	0	0	7536558.5	18333194	1212057.1	3852973	81446050	113251336	1548298.4	47291260	43788200	12041755	3645367.8	24505350	56280660
SHN	138940370	840467.25	0	0	11627158	-6564842	15176545	14686981	1907966.5	5630261	0	0	0	0	2179607.5	5302043.5	355080.03	1133556.4	23554572	32479482	456159.03	13676849	12663749	3482531	1054257.1	6845500	16202325
SLA	181985900	1100855	0	0	17776620	-7753050	19875742	19234586	2498739.5	5925653	0	0	0	0	2278501.8	5542611	379582.53	1220526.8	24623302	33448798	492327.13	14297402	13238336	3640542.3	1102091.5	7637300	17032502
SLB	362326340	2191756.3	0	0	25479298	-31476046	39595570	38318296	4977878.5	11580118	0	0	0	0	4437317	10794073	747648.06	2412607.8	47953172	64634376	974320.3	27843780	25781278	7089851	2146291.3	14597150	33075554
SLC	174731820	1056974	0	0	6686844.5	-21478682	19103746	18487496	2401686	3294932.8	0	0	0	0	1252524.1	3046850.8	216546	704330	13535774	17913406	285174.72	7859482	7277298.5	2001256.8	605835.06	4244200	9350558
SQA	119548580	723163.8	0	0	13898094	29511816	13072569	12650871	1643458.4	4397441	0	0	0	0	1697962.6	4130409.8	278998.5	893158.6	18349538	25158998	359751.88	10654570	9865343	2712969.3	821289.8	5729500	12714085
TUA	192820140	1166392.6	0	0	19484044	74356890	21077974	20398034	2649881.8	6302885.5	0	0	0	0	2441946.3	5940202	396759	1265508.5	26389614	36452364	509110.84	15323003	14187967	3901690.5	1181148.3	8335500	18322466
